return_id,order_id,return_date,return_reason,return_amount
4284,18436,2024-02-11,Quality Issue,71.85
4285,17390,2023-08-29,Late Delivery,9.11
4286,37563,2022-08-18,Late Delivery,6.4
4287,37600,2026-01-12,Damaged,29.49
4288,33732,2022-07-19,Quality Issue,62.42
4289,17882,2025-10-07,Changed Mind,57.14
4290,69737,2025-04-27,Late Delivery,28.51
4291,49086,2023-07-14,Quality Issue,36.44
4292,68677,2024-08-29,Wrong Item,18.72
4293,40482,2022-01-27,Late Delivery,16.89
4294,65118,2022-11-18,Changed Mind,36.72
4295,38651,2025-06-15,Quality Issue,19.09
4296,76463,2025-10-18,Changed Mind,30.93
4297,30552,2024-10-25,Quality Issue,45.48
4298,31851,2025-04-23,Quality Issue,37.13
4299,39831,2023-03-21,Wrong Item,18.83
4300,74770,2023-04-30,Quality Issue,119.3
4301,16506,2025-12-12,Damaged,34.94
4302,58942,2024-06-14,Late Delivery,63.49
4303,38570,2025-08-31,Quality Issue,86.67
4304,898,2025-12-30,Late Delivery,19.5
4305,2678,2025-11-08,Damaged,51.33
4306,14017,2022-07-05,Changed Mind,45.73
4307,73925,2025-09-22,Late Delivery,42.62
4308,3421,2022-05-25,Quality Issue,105.51
4309,71754,2025-04-23,Quality Issue,86.76
4310,51193,2025-06-13,Damaged,17.01
4311,36722,2023-10-12,Damaged,27.44
4312,66220,2022-06-25,Damaged,33.6
4313,61170,2024-04-27,Late Delivery,29.01
4314,17074,2025-02-26,Wrong Item,121.49
4315,22514,2022-06-17,Quality Issue,12.6
4316,76641,2023-04-21,Quality Issue,174.59
4317,26812,2023-12-13,Damaged,42.67
4318,24949,2023-06-17,Late Delivery,52.78
4319,20236,2023-12-06,Changed Mind,2.35
4320,17728,2023-07-23,Quality Issue,6.22
4321,65860,2023-02-03,Damaged,10.08
4322,5918,2022-06-09,Wrong Item,132.83
4323,59815,2025-03-22,Quality Issue,123.38
4324,59676,2025-07-13,Late Delivery,16.22
4325,26189,2025-03-13,Changed Mind,42.51
4326,54105,2022-02-15,Late Delivery,64.92
4327,61159,2024-11-26,Quality Issue,14.87
4328,74272,2023-08-08,Late Delivery,120.43
4329,76164,2023-04-18,Quality Issue,41.47
4330,52780,2023-01-23,Changed Mind,34.54
4331,14581,2025-07-04,Late Delivery,73.47
4332,23143,2023-06-19,Late Delivery,90.44
4333,14558,2025-04-15,Changed Mind,95.81
4334,35286,2023-01-23,Changed Mind,34.98
4335,27843,2024-02-03,Damaged,61.55
4336,70474,2024-11-05,Damaged,68.38
4337,559,2023-12-26,Damaged,21.52
4338,22265,2022-10-25,Wrong Item,175.37
4339,73680,2024-01-22,Wrong Item,4.7
4340,57014,2022-07-30,Damaged,25.82
4341,10705,2024-04-25,Quality Issue,20.06
4342,72512,2024-08-21,Changed Mind,32.42
4343,70329,2024-08-15,Changed Mind,37.91
4344,4793,2023-06-29,Late Delivery,12.56
4345,13709,2023-07-19,Wrong Item,116.6
4346,42279,2025-08-10,Wrong Item,14.79
4347,6887,2024-02-21,Late Delivery,30.87
4348,8489,2025-05-18,Damaged,73.58
4349,41716,2022-09-11,Wrong Item,72.59
4350,1232,2024-05-10,Changed Mind,39.81
4351,57376,2025-03-28,Damaged,26.75
4352,44317,2025-12-11,Late Delivery,11.92
4353,22045,2025-05-03,Changed Mind,21.43
4354,38504,2025-11-14,Damaged,17.7
4355,77130,2023-04-01,Wrong Item,4.66
4356,67085,2022-04-20,Changed Mind,75.46
4357,53632,2022-06-02,Quality Issue,14.54
4358,60963,2024-08-28,Quality Issue,22.18
4359,16480,2024-05-08,Quality Issue,57.61
4360,47286,2025-12-02,Late Delivery,7.76
4361,14597,2024-02-07,Quality Issue,42.29
4362,25546,2024-01-09,Late Delivery,19.85
4363,47193,2025-01-09,Quality Issue,15.42
4364,38606,2023-07-16,Late Delivery,43.41
4365,51848,2024-02-09,Changed Mind,12.71
4366,3038,2024-02-28,Changed Mind,90.69
4367,11380,2025-09-06,Wrong Item,32.72
4368,49216,2025-11-04,Quality Issue,28.36
4369,29556,2025-11-02,Wrong Item,35.56
4370,34341,2025-05-17,Wrong Item,38.88
4371,3224,2023-06-26,Damaged,20.95
4372,63725,2024-07-03,Damaged,12.61
4373,58754,2022-06-22,Damaged,43.97
4374,67357,2022-12-02,Changed Mind,42.03
4375,66572,2023-03-14,Late Delivery,114.42
4376,22866,2023-04-14,Quality Issue,13.25
4377,51427,2023-04-27,Late Delivery,10.98
4378,33006,2022-02-17,Quality Issue,15.28
4379,3832,2025-07-28,Damaged,22.66
4380,74228,2024-06-02,Changed Mind,33.78
4381,183,2023-08-29,Quality Issue,11.42
4382,8000,2024-09-27,Wrong Item,41.35
4383,25592,2024-05-07,Changed Mind,8.43
4384,12367,2025-06-01,Wrong Item,16.94
4385,5188,2025-05-09,Wrong Item,47.48
4386,28107,2023-04-04,Changed Mind,128.42
4387,53978,2023-01-21,Damaged,27.27
4388,69961,2025-12-05,Damaged,89.35
4389,11157,2024-12-15,Late Delivery,62.85
4390,44563,2025-02-11,Damaged,27.4
4391,15644,2025-12-20,Changed Mind,6.95
4392,56997,2023-07-14,Late Delivery,41.4
4393,74235,2023-11-09,Changed Mind,6.03
4394,19478,2023-03-23,Damaged,133.12
4395,70626,2025-07-17,Quality Issue,4.42
4396,77023,2024-03-24,Quality Issue,98.67
4397,65453,2022-03-12,Changed Mind,104.73
4398,36243,2022-11-21,Late Delivery,26.42
4399,53023,2024-06-17,Quality Issue,14.94
4400,66754,2024-03-05,Wrong Item,39.15
4401,65657,2022-11-23,Late Delivery,27.53
4402,10507,2022-10-13,Wrong Item,59.37
4403,71731,2025-05-01,Quality Issue,28.64
4404,76455,2025-09-23,Changed Mind,14.45
4405,29849,2022-08-31,Late Delivery,23.3
4406,75448,2025-10-05,Wrong Item,11.17
4407,34565,2023-02-04,Quality Issue,39.11
4408,52056,2022-03-19,Damaged,26.93
4409,70573,2022-05-23,Quality Issue,19.2
4410,44141,2024-03-08,Wrong Item,153.64
4411,22105,2022-08-06,Quality Issue,39.6
4412,53303,2024-10-14,Wrong Item,42.19
4413,5836,2025-02-08,Changed Mind,19.91
4414,76914,2024-11-26,Quality Issue,109.04
4415,31542,2025-05-28,Damaged,58.4
4416,73801,2025-04-05,Late Delivery,40.34
4417,39740,2023-03-12,Late Delivery,49.85
4418,60278,2022-11-23,Wrong Item,35.7
4419,73869,2024-06-01,Quality Issue,21.66
4420,72181,2024-10-15,Wrong Item,128.24
4421,6681,2025-02-11,Wrong Item,5.46
4422,51289,2022-08-17,Changed Mind,52.82
4423,64018,2025-06-08,Changed Mind,32.92
4424,25098,2024-02-19,Wrong Item,11.89
4425,36266,2025-10-27,Late Delivery,44.8
4426,67012,2025-12-08,Damaged,54.05
4427,43568,2025-11-13,Late Delivery,109.78
4428,73750,2025-11-29,Damaged,11.84
4429,20698,2022-11-22,Quality Issue,122.44
4430,67549,2024-07-26,Wrong Item,9.92
4431,30551,2022-09-03,Damaged,9.12
4432,66585,2022-08-30,Wrong Item,17.32
4433,75973,2024-02-11,Quality Issue,54.36
4434,14962,2024-01-06,Quality Issue,63.28
4435,36121,2023-12-20,Late Delivery,118.98
4436,32478,2024-02-29,Damaged,27.34
4437,44962,2025-02-15,Damaged,67.47
4438,34472,2023-10-02,Late Delivery,15.2
4439,6530,2025-12-04,Quality Issue,6.88
4440,75797,2024-05-09,Damaged,215.45
4441,25281,2023-06-17,Late Delivery,111.48
4442,40659,2025-07-05,Late Delivery,58.75
4443,46181,2025-04-18,Changed Mind,52.46
4444,37699,2025-06-26,Changed Mind,37.37
4445,15696,2024-07-29,Damaged,28.47
4446,27420,2024-12-06,Late Delivery,5.49
4447,17828,2024-07-13,Quality Issue,13.17
4448,34360,2022-10-28,Wrong Item,57.15
4449,13020,2025-12-21,Wrong Item,30.0
4450,73972,2023-11-09,Late Delivery,34.92
4451,66782,2023-07-09,Damaged,5.94
4452,66964,2023-04-16,Wrong Item,67.25
4453,51430,2024-05-26,Changed Mind,66.22
4454,5803,2025-09-12,Damaged,3.02
4455,12528,2024-05-09,Damaged,109.51
4456,45992,2022-12-24,Quality Issue,142.95
4457,27849,2026-01-18,Damaged,12.7
4458,9179,2025-02-19,Wrong Item,23.13
4459,61857,2023-12-18,Quality Issue,37.02
4460,2257,2025-02-02,Changed Mind,43.72
4461,43558,2024-07-12,Wrong Item,10.91
4462,36292,2022-04-18,Damaged,16.78
4463,48672,2022-06-18,Wrong Item,29.84
4464,19937,2023-06-30,Late Delivery,44.92
4465,67456,2022-07-15,Quality Issue,24.49
4466,75408,2025-08-19,Damaged,212.21
4467,20040,2023-12-16,Late Delivery,202.08
4468,28084,2024-11-23,Damaged,30.0
4469,60298,2022-02-21,Changed Mind,88.71
4470,7328,2024-06-16,Quality Issue,31.5
4471,61707,2022-09-07,Changed Mind,8.98
4472,24261,2022-01-24,Changed Mind,11.7
4473,32686,2024-04-12,Wrong Item,11.89
4474,27456,2024-06-28,Changed Mind,6.78
4475,32086,2023-07-20,Damaged,46.16
4476,6155,2024-07-29,Wrong Item,109.31
4477,63947,2024-12-29,Damaged,34.54
4478,73470,2024-09-05,Damaged,53.06
4479,932,2024-06-29,Damaged,31.17
4480,40240,2022-02-27,Quality Issue,19.43
4481,58316,2025-07-27,Late Delivery,50.25
4482,26769,2025-10-05,Wrong Item,371.24
4483,5794,2025-01-25,Changed Mind,58.07
4484,24265,2024-03-15,Damaged,17.16
4485,31431,2022-06-26,Quality Issue,27.41
4486,54010,2024-04-22,Damaged,58.7
4487,43715,2023-11-20,Damaged,107.55
4488,54088,2024-09-16,Changed Mind,86.14
4489,7538,2022-03-24,Damaged,55.47
4490,53386,2025-06-20,Damaged,5.0
4491,2432,2022-03-23,Late Delivery,9.61
4492,66993,2023-09-29,Changed Mind,101.7
4493,58634,2022-01-14,Wrong Item,54.06
4494,60787,2025-04-11,Wrong Item,108.65
4495,34644,2024-12-20,Wrong Item,145.28
4496,51000,2024-06-05,Changed Mind,18.05
4497,16863,2023-11-25,Quality Issue,39.06
4498,1520,2024-01-22,Late Delivery,53.93
4499,70733,2023-01-30,Changed Mind,72.16
4500,50560,2024-08-20,Wrong Item,41.33
4501,62943,2023-02-09,Quality Issue,54.37
4502,58402,2024-10-03,Wrong Item,40.21
4503,74304,2024-02-23,Quality Issue,38.11
4504,2840,2024-04-19,Wrong Item,17.27
4505,25805,2023-10-30,Changed Mind,5.73
4506,25967,2024-04-17,Changed Mind,55.64
4507,286,2023-05-19,Damaged,62.81
4508,69686,2022-12-04,Damaged,31.39
4509,44982,2022-10-27,Quality Issue,23.6
4510,24107,2025-09-20,Quality Issue,22.8
4511,31326,2022-08-16,Damaged,83.16
4512,3589,2024-06-27,Late Delivery,15.65
4513,24286,2022-10-16,Wrong Item,6.68
4514,33711,2025-11-20,Wrong Item,133.8
4515,35675,2024-04-09,Wrong Item,28.16
4516,11792,2022-02-14,Changed Mind,42.5
4517,36426,2024-12-16,Late Delivery,34.39
4518,37345,2022-04-01,Wrong Item,28.59
4519,52849,2022-10-31,Wrong Item,85.87
4520,35896,2022-03-12,Quality Issue,48.86
4521,42206,2023-12-29,Wrong Item,30.42
4522,36277,2025-02-14,Changed Mind,39.95
4523,36771,2025-10-23,Late Delivery,33.65
4524,75974,2023-05-03,Wrong Item,14.21
4525,47649,2022-05-21,Wrong Item,24.46
4526,62962,2025-05-02,Changed Mind,19.57
4527,52955,2025-10-03,Quality Issue,56.42
4528,41662,2023-04-13,Wrong Item,8.03
4529,63821,2024-07-06,Damaged,15.12
4530,50451,2024-12-08,Changed Mind,58.44
4531,66171,2024-12-28,Changed Mind,51.36
4532,69462,2023-09-27,Changed Mind,62.0
4533,56337,2023-03-19,Wrong Item,156.67
4534,15134,2022-12-06,Late Delivery,10.8
4535,13022,2025-02-21,Damaged,19.25
4536,7187,2025-11-22,Changed Mind,22.63
4537,12752,2025-12-17,Late Delivery,75.93
4538,26607,2024-08-31,Damaged,11.66
4539,38746,2022-01-16,Quality Issue,34.13
4540,67295,2024-08-11,Quality Issue,27.94
4541,18507,2022-02-13,Wrong Item,18.59
4542,906,2023-05-31,Changed Mind,43.25
4543,11180,2025-01-29,Wrong Item,45.36
4544,48309,2023-02-07,Late Delivery,23.73
4545,42729,2022-05-25,Changed Mind,29.12
4546,75520,2025-05-02,Late Delivery,22.4
4547,52496,2024-07-10,Late Delivery,13.16
4548,14605,2024-08-26,Damaged,28.8
4549,16965,2023-08-26,Damaged,154.04
4550,21788,2022-10-06,Damaged,16.42
4551,54268,2024-09-14,Damaged,98.29
4552,67665,2023-06-19,Quality Issue,50.41
4553,46282,2025-08-10,Quality Issue,105.29
4554,42454,2022-11-10,Late Delivery,36.03
4555,39564,2024-05-14,Quality Issue,72.84
4556,42930,2025-12-02,Damaged,33.97
4557,36636,2022-07-26,Damaged,39.07
4558,31708,2023-11-30,Wrong Item,55.85
4559,14444,2023-06-06,Late Delivery,12.6
4560,64209,2025-07-25,Damaged,11.88
4561,10359,2025-05-14,Damaged,42.5
4562,22029,2022-05-18,Changed Mind,86.64
4563,62849,2024-08-08,Changed Mind,35.53
4564,2558,2024-05-15,Quality Issue,13.89
4565,19239,2024-01-05,Damaged,14.2
4566,53963,2022-02-10,Wrong Item,9.77
4567,3332,2025-06-19,Damaged,26.37
4568,8390,2025-05-14,Wrong Item,59.34
4569,30950,2022-05-21,Late Delivery,76.83
4570,32603,2024-11-22,Quality Issue,31.0
4571,75388,2023-06-07,Wrong Item,118.4
4572,48062,2023-05-20,Wrong Item,32.1
4573,47433,2023-05-08,Late Delivery,27.08
4574,2757,2023-06-19,Changed Mind,35.37
4575,13357,2022-09-20,Damaged,65.58
4576,28804,2025-01-14,Wrong Item,7.19
4577,34992,2025-11-30,Quality Issue,72.47
4578,57567,2022-07-07,Wrong Item,12.77
4579,7485,2025-04-26,Late Delivery,55.1
4580,76547,2023-09-03,Quality Issue,15.3
4581,30111,2023-02-20,Changed Mind,44.33
4582,28151,2025-02-22,Damaged,192.52
4583,8752,2024-05-31,Late Delivery,11.54
4584,21142,2023-10-22,Quality Issue,4.87
4585,45222,2024-02-29,Wrong Item,186.48
4586,57125,2025-02-17,Late Delivery,45.21
4587,3080,2025-11-19,Changed Mind,36.55
4588,77948,2024-12-27,Changed Mind,27.99
4589,59436,2024-01-05,Quality Issue,36.44
4590,61844,2025-12-27,Changed Mind,95.89
4591,65789,2023-05-27,Changed Mind,26.54
4592,41530,2024-05-22,Quality Issue,77.46
4593,69847,2024-09-12,Late Delivery,13.01
4594,67635,2024-07-12,Quality Issue,141.04
4595,48294,2023-12-08,Late Delivery,17.07
4596,22606,2024-04-16,Changed Mind,172.12
4597,72616,2025-03-27,Wrong Item,32.34
4598,37876,2025-08-29,Changed Mind,58.19
4599,15979,2022-04-06,Quality Issue,121.18
4600,45351,2024-04-24,Changed Mind,81.31
4601,28539,2022-05-04,Changed Mind,36.3
4602,58148,2023-08-04,Wrong Item,30.36
4603,26053,2024-12-25,Changed Mind,3.3
4604,19789,2025-03-23,Quality Issue,26.31
4605,60078,2023-10-12,Changed Mind,70.44
4606,19026,2024-09-10,Damaged,9.17
4607,14695,2024-02-28,Changed Mind,25.01
4608,33873,2025-11-21,Late Delivery,147.56
4609,58772,2023-12-03,Damaged,22.08
4610,65371,2023-06-01,Changed Mind,89.97
4611,59557,2022-11-18,Late Delivery,343.59
4612,38458,2025-04-13,Quality Issue,90.61
4613,56109,2023-08-04,Wrong Item,71.85
4614,56157,2022-06-12,Quality Issue,47.86
4615,67659,2022-05-01,Wrong Item,27.27
4616,77192,2023-11-26,Quality Issue,28.65
4617,7984,2025-01-23,Quality Issue,48.26
4618,46435,2024-03-04,Late Delivery,34.29
4619,73012,2025-05-28,Late Delivery,71.14
4620,5570,2025-12-31,Wrong Item,96.82
4621,68959,2025-06-15,Late Delivery,16.45
4622,27899,2023-12-07,Damaged,87.36
4623,26577,2022-08-05,Changed Mind,49.92
4624,40789,2025-09-10,Damaged,16.81
4625,58351,2023-03-11,Quality Issue,102.44
4626,9750,2022-07-28,Late Delivery,25.03
4627,37008,2022-10-01,Wrong Item,52.9
4628,46538,2025-09-20,Damaged,11.4
4629,11932,2022-11-21,Damaged,63.17
4630,63474,2023-04-23,Wrong Item,16.51
4631,56241,2024-08-08,Damaged,22.16
4632,69408,2025-04-19,Wrong Item,13.27
4633,65824,2024-04-17,Wrong Item,96.04
4634,70457,2023-02-14,Late Delivery,17.14
4635,7952,2024-02-11,Damaged,19.24
4636,19686,2023-05-20,Wrong Item,30.64
4637,53194,2025-12-06,Quality Issue,22.26
4638,45637,2024-03-25,Wrong Item,9.65
4639,75138,2022-10-03,Late Delivery,82.92
4640,10293,2024-12-27,Damaged,30.72
4641,35889,2025-06-14,Late Delivery,109.72
4642,35828,2024-06-07,Changed Mind,83.99
4643,28753,2023-11-19,Changed Mind,18.16
4644,75289,2022-07-30,Changed Mind,9.33
4645,34593,2024-09-28,Changed Mind,612.22
4646,31030,2025-09-25,Late Delivery,26.38
4647,56888,2024-07-23,Late Delivery,69.78
4648,38627,2022-03-08,Changed Mind,5.81
4649,71472,2024-07-28,Late Delivery,15.54
4650,27183,2025-01-09,Quality Issue,17.71
4651,47190,2023-12-01,Damaged,85.93
4652,56675,2023-03-15,Wrong Item,15.53
4653,10224,2025-07-10,Changed Mind,85.07
4654,46800,2025-11-11,Changed Mind,116.64
4655,59041,2023-04-03,Wrong Item,21.84
4656,58197,2024-07-09,Changed Mind,23.54
4657,74334,2025-03-10,Changed Mind,200.44
4658,40401,2025-09-21,Changed Mind,21.95
4659,64907,2022-12-14,Changed Mind,12.52
4660,55958,2023-01-01,Wrong Item,88.22
4661,46378,2025-12-22,Wrong Item,94.38
4662,25697,2024-05-30,Quality Issue,15.58
4663,63737,2025-06-29,Quality Issue,10.93
4664,13600,2022-10-07,Quality Issue,69.31
4665,21192,2025-01-19,Wrong Item,27.21
4666,60710,2024-03-17,Wrong Item,28.72
4667,24759,2022-03-11,Wrong Item,5.16
4668,24490,2025-03-25,Damaged,21.23
4669,68099,2022-08-11,Damaged,44.02
4670,36232,2023-06-19,Changed Mind,20.19
4671,7739,2023-09-09,Damaged,130.13
4672,13452,2024-09-04,Quality Issue,10.13
4673,8969,2023-02-17,Quality Issue,10.41
4674,72976,2025-02-03,Late Delivery,36.17
4675,40542,2024-01-01,Wrong Item,13.19
4676,73585,2025-01-14,Damaged,6.56
4677,69147,2022-04-25,Damaged,29.25
4678,27243,2025-03-20,Wrong Item,386.18
4679,18639,2024-07-23,Damaged,14.54
4680,19958,2023-01-16,Changed Mind,179.61
4681,33455,2023-09-02,Changed Mind,303.07
4682,48180,2024-07-14,Quality Issue,52.28
4683,75591,2024-12-06,Changed Mind,6.55
4684,16358,2024-03-28,Changed Mind,39.1
4685,26789,2022-09-01,Wrong Item,13.46
4686,9172,2023-11-24,Quality Issue,60.77
4687,58778,2023-02-09,Damaged,23.47
4688,66494,2023-06-23,Late Delivery,13.35
4689,69647,2022-03-31,Late Delivery,16.89
4690,26531,2025-01-29,Wrong Item,20.56
4691,57497,2023-08-12,Late Delivery,64.32
4692,1128,2023-08-04,Changed Mind,22.14
4693,44245,2025-03-10,Changed Mind,19.23
4694,67609,2025-02-05,Late Delivery,21.45
4695,15691,2022-01-14,Quality Issue,20.88
4696,31100,2022-08-15,Late Delivery,4.39
4697,29429,2024-01-10,Wrong Item,26.83
4698,56861,2023-10-18,Quality Issue,25.56
4699,60663,2025-05-09,Changed Mind,18.77
4700,33424,2024-02-03,Late Delivery,11.78
4701,63472,2022-09-15,Late Delivery,31.94
4702,63040,2024-06-24,Late Delivery,6.57
4703,77158,2023-08-11,Changed Mind,65.1
4704,17767,2022-04-03,Damaged,43.83
4705,7473,2022-12-25,Late Delivery,55.03
4706,71798,2023-09-29,Damaged,46.9
4707,27331,2024-10-09,Quality Issue,32.1
4708,56564,2023-01-05,Damaged,54.18
4709,27154,2025-09-23,Quality Issue,16.82
4710,17341,2022-07-24,Damaged,156.24
4711,50080,2022-11-21,Late Delivery,18.78
4712,58142,2024-02-23,Changed Mind,38.41
4713,67414,2023-12-08,Late Delivery,18.79
4714,38636,2026-01-02,Wrong Item,33.19
4715,20967,2025-09-23,Changed Mind,52.68
4716,1613,2023-09-29,Wrong Item,11.52
4717,5196,2023-07-21,Late Delivery,58.31
4718,78096,2022-06-28,Late Delivery,38.65
4719,62627,2022-03-09,Damaged,77.1
4720,4210,2025-03-02,Quality Issue,29.56
4721,12385,2023-07-24,Damaged,75.64
4722,30028,2024-10-30,Wrong Item,9.98
4723,57506,2022-09-25,Wrong Item,15.42
4724,26128,2025-04-11,Wrong Item,26.94
4725,59716,2023-11-15,Changed Mind,6.16
4726,6001,2023-08-15,Damaged,26.64
4727,8988,2024-11-11,Changed Mind,37.55
4728,27411,2025-10-28,Damaged,80.26
4729,29351,2024-02-06,Late Delivery,26.52
4730,6709,2023-01-24,Late Delivery,26.66
4731,39513,2023-06-10,Late Delivery,26.63
4732,69521,2023-07-10,Wrong Item,20.46
4733,8766,2023-03-31,Wrong Item,59.62
4734,44310,2023-02-16,Quality Issue,23.92
4735,77918,2022-06-15,Wrong Item,31.19
4736,32333,2022-08-21,Late Delivery,27.09
4737,59470,2024-09-10,Changed Mind,13.37
4738,9605,2025-03-01,Damaged,13.78
4739,75051,2022-01-28,Changed Mind,13.43
4740,20521,2026-01-12,Changed Mind,69.25
4741,34412,2022-05-24,Wrong Item,6.07
4742,7070,2022-05-07,Late Delivery,20.93
4743,18986,2022-07-15,Late Delivery,55.02
4744,74752,2025-04-30,Changed Mind,58.15
4745,24281,2022-09-27,Late Delivery,6.25
4746,66980,2025-01-12,Late Delivery,27.5
4747,135,2024-11-04,Quality Issue,17.39
4748,48068,2023-12-11,Changed Mind,9.65
4749,73798,2023-01-06,Wrong Item,142.76
4750,65395,2023-04-16,Wrong Item,59.4
4751,41878,2024-08-13,Wrong Item,39.3
4752,72835,2022-08-20,Damaged,54.07
4753,26518,2024-08-24,Changed Mind,8.58
4754,73023,2023-01-12,Damaged,19.56
4755,58502,2025-04-21,Wrong Item,35.47
4756,15105,2022-07-04,Wrong Item,15.06
4757,38116,2024-10-19,Quality Issue,31.44
4758,62193,2023-05-26,Late Delivery,20.85
4759,73282,2022-12-20,Changed Mind,7.27
4760,45442,2024-05-28,Damaged,22.01
4761,29693,2022-09-19,Quality Issue,44.22
4762,16234,2025-03-02,Quality Issue,51.92
4763,17265,2024-01-20,Changed Mind,41.76
4764,30530,2024-08-12,Wrong Item,48.2
4765,39034,2023-09-29,Changed Mind,26.76
4766,151,2024-08-31,Changed Mind,61.89
4767,27600,2023-05-30,Wrong Item,6.36
4768,21858,2022-04-03,Damaged,38.04
4769,25308,2023-07-27,Damaged,65.59
4770,12137,2025-10-03,Wrong Item,16.91
4771,39624,2023-02-25,Wrong Item,156.52
4772,181,2025-01-08,Wrong Item,44.69
4773,24129,2025-11-04,Wrong Item,73.3
4774,24564,2024-06-22,Changed Mind,56.9
4775,46340,2026-01-01,Wrong Item,39.94
4776,20211,2024-02-16,Changed Mind,15.21
4777,72918,2024-02-16,Wrong Item,26.66
4778,11364,2023-04-18,Wrong Item,65.87
4779,70787,2025-03-07,Wrong Item,7.69
4780,10946,2025-04-23,Quality Issue,254.68
4781,65301,2024-02-22,Wrong Item,41.09
4782,9348,2025-02-25,Changed Mind,34.94
4783,46116,2022-07-05,Damaged,37.71
4784,2065,2024-06-20,Late Delivery,64.34
4785,76131,2024-12-18,Changed Mind,21.6
4786,1186,2023-04-14,Late Delivery,34.67
4787,41715,2022-12-20,Changed Mind,56.97
4788,48409,2023-11-24,Quality Issue,35.51
4789,22524,2024-04-08,Wrong Item,8.01
4790,40693,2025-07-30,Wrong Item,19.69
4791,36123,2025-11-18,Late Delivery,34.37
4792,49572,2022-05-30,Quality Issue,33.41
4793,31471,2022-03-20,Changed Mind,10.99
4794,55737,2025-07-19,Late Delivery,34.81
4795,41159,2023-03-11,Wrong Item,33.51
4796,59292,2023-03-10,Quality Issue,39.69
4797,55003,2022-02-21,Late Delivery,39.81
4798,21079,2022-12-22,Wrong Item,13.05
4799,33876,2025-05-05,Changed Mind,21.49
4800,1850,2024-06-01,Late Delivery,29.73
4801,59759,2023-06-26,Late Delivery,9.14
4802,67701,2025-06-21,Changed Mind,62.54
4803,43997,2023-07-14,Quality Issue,76.07
4804,60611,2024-09-17,Wrong Item,52.59
4805,7335,2023-06-09,Wrong Item,27.03
4806,76698,2025-09-02,Late Delivery,63.88
4807,17952,2024-10-13,Late Delivery,151.27
4808,37086,2026-01-09,Late Delivery,163.15
4809,73509,2022-02-13,Late Delivery,34.47
4810,2949,2023-04-11,Late Delivery,493.2
4811,14841,2022-07-22,Damaged,5.98
4812,56555,2023-08-14,Late Delivery,192.87
4813,57953,2024-08-08,Late Delivery,17.56
4814,30383,2022-11-11,Quality Issue,96.14
4815,2615,2025-12-14,Late Delivery,23.21
4816,4854,2022-05-09,Damaged,38.26
4817,26992,2024-01-16,Wrong Item,7.58
4818,61278,2022-06-20,Quality Issue,19.88
4819,48895,2024-09-02,Changed Mind,23.77
4820,34693,2024-12-06,Wrong Item,99.55
4821,31661,2023-01-25,Quality Issue,10.97
4822,13165,2025-07-29,Damaged,11.1
4823,47109,2023-08-08,Quality Issue,38.22
